,Popular_cast,director_name,keywords,movie_genre,movie_id,overview,release_date,title
307,"['Tom Cruise' 'Robert Downey Jr.' 'Jack Black' 'Tobey Maguire'
 'Alicia Silverstone']",['Ben Stiller'],"['movie business' 'vietnam' 'satire' 'parody' 'jungle' 'movie star'
 'southeast asia' 'land mine' 'shackles' 'duringcreditsstinger'
 'blackface' 'method acting']",['Action' 'Comedy' 'Adventure' 'War'],7446.0,"Ben Stiller, Jack Black and Robert Downey Jr. lead an ensemble cast in 'Tropic Thunder,' an action comedy about a group of self-absorbed actors who set out to make the most expensive war film. After ballooning costs force the studio to cancel the movie, the frustrated director refuses to stop shooting, leading his cast into the jungles of Southeast Asia, where they encounter real bad guys.",2008-08-09,Tropic Thunder
308,"['Michael Ironside' 'Chase Masterson' 'Patricia Charbonneau'
 'Daniel Hugh Kelly' 'Nathaniel Ansbach']",['Steven James Creazzo'],[],['Drama'],897411.0,"Nearly a decade after a tragic accident costs a young man his life, his sister, Amanda (Gabrielle Kalomiris) and best friend, David (Nathaniel Ansbach) are still peeling back the layers of grief and guilt that come with being left behind.",2021-11-02,Skipping Stones
309,"['Kelly Sheridan' 'Kathleen Barr' 'Chantal Strand' 'Maryke Hendrikse'
 'Nicole Oliver']",['Gino Nichele'],['musical' 'based on toy'],['Animation' 'Family'],13004.0,"Liana and Alexa (Barbie and Teresa) are best friends who share everything, including their love of singing. One day while walking through the forest home from the village, the girls meet an old beggar who gives them a magical mirror. As they clean the mirror and sing, a musical apprentice muse named Melody appears in the mirror's surface, and tells the girls about the secret of the Diamond Castle.",2008-09-03,Barbie and the Diamond Castle
310,"['Dina Meyer' 'Tobin Bell' 'Shawnee Smith' 'Betsy Russell'
 'Costas Mandylor']",['Darren Lynn Bousman'],"['brain tumor' 'suffocation' 'sadism' 'horror' 'torture' 'survival horror'
 'death match' 'mutilation' 'mind game']",['Horror' 'Thriller' 'Crime'],214.0,"Jigsaw has disappeared. Along with his new apprentice Amanda, the puppet-master behind the cruel, intricate games that have terrified a community and baffled police has once again eluded capture and vanished. While city detective scramble to locate him, Doctor Lynn Denlon and Jeff Reinhart are unaware that they are about to become the latest pawns on his vicious chessboard.",2006-10-27,Saw III
311,"['Hannah Cheramy' 'Jordana Largy' 'Malachi Barton' 'Brent Stait'
 'April Cameron']",['Alex Zamm'],[],['Comedy' 'Family' 'Fantasy'],763873.0,"Three friends try to save their mummified friend, Harold, from greedy criminals by returning him to his resting place before midnight on Halloween.",2021-10-01,Under Wraps
312,"['Alyson Hannigan' 'January Jones' 'Eddie Kaye Thomas'
 'Seann William Scott' 'Jennifer Coolidge']",['Jesse Dylan'],"['sibling relationship' 'handcuffs' 'marriage proposal' 'spanner'
 'blow job' 'stag night' 'wedding reception' 'wedding' 'sex comedy'
 'best man' 'bachelor party']",['Comedy' 'Romance'],8273.0,"With high school a distant memory, Jim and Michelle are getting married -- and in a hurry, since Jim's grandmother is sick and wants to see him walk down the aisle -- prompting Stifler to throw the ultimate bachelor party. And Jim's dad is reliable as ever, doling out advice no one wants to hear.",2003-08-01,American Wedding
313,"['Anne Hathaway' 'Sandra Oh' 'Heather Matarazzo' 'Patrick John Flueger'
 'Erik von Detten']",['Garry Marshall'],"['based on novel or book' 'grandparent grandchild relationship'
 'heir to the throne' 'high school' 'princess' 'royalty' 'social outcast'
 'fictitious country' 'based on young adult novel']",['Comedy' 'Family' 'Romance'],9880.0,"A socially awkward but very bright 15-year-old girl being raised by a single mom discovers that she is the princess of a small European country because of the recent death of her long-absent father, who, unknown to her, was the crown prince of Genovia. She must make a choice between continuing the life of a San Francisco teen or stepping up to the throne.",2001-08-03,The Princess Diaries
314,"['Jessica Honor Carleton' 'Phillip Andre Botello' 'Alexandra Bokova'
 'Drew Moore' 'Caroline Dunaway']",['Jeffrey Grellman'],['asylum' 'mermaid' 'mental' 'alexandrabokova'],['Horror' 'Fantasy' 'Mystery' 'Thriller'],504631.0,"A mermaid is ripped from the Pacific, her tail is chopped off and she's thrown into a mental home where no one believes she is a mermaid.",2019-10-15,Mermaid Down
315,"['Tom Cruise' 'Aaron Paul' 'Eddie Marsan' 'Michelle Monaghan'
 'Jonathan Rhys Meyers']",['J.J. Abrams'],"['berlin, germany' 'spy' 'cia' 'vatican' 'the white house'
 'secret identity' 'explosive' 'map' 'traitor' 'mask' 'honeymoon'
 'shanghai, china' 'pretended murder' 'secret mission' 'letter' 'funeral'
 'covered investigation' 'to shoot dead' 'secret agent' 'stamp'
 'hard drive' 'e-mail' 'decipherment' 'suitcase' 'computer' 'revenge'
 'murder' 'mission' 'hospital' 'duel' 'disguise' 'celebration'
 'research laboratory' 'blast']",['Adventure' 'Action' 'Thriller'],956.0,"Retired from active duty to train new IMF agents, Ethan Hunt is called back into action to confront sadistic arms dealer, Owen Davian. Hunt must try to protect his girlfriend while working with his new team to complete the mission.",2006-05-03,Mission: Impossible III
316,"['Benedict Cumberbatch' 'Angourie Rice' 'Karl Urban' 'Justin Long'
 'Mary Mouser']",['Barry Cook' 'Neil Nightingale'],['walking' 'hero' 'brother' 'dinosaur' 'orphan' 'prehistory'],['Animation' 'Family' 'Adventure'],77951.0,"Walking with Dinosaurs 3D is a film depicting life-like 3D dinosaur characters set in photo-real landscapes that transports audiences to the prehistoric world as it existed 70 million years ago. The film is based on the 1999 documentary television miniseries Walking with Dinosaurs, produced by the BBC. Walking with Dinosaurs 3D is being produced by Evergreen Studios, the company that produced Happy Feet, and it is was released on October 11, 2013.",2013-12-18,Walking with Dinosaurs
317,"['Taylor Lautner' 'Kristin Davis' 'Sasha Pieterse' 'Jacob Davich'
 'Robert Rodriguez']",['Robert Rodriguez'],['imaginary friend' 'outcast' 'shark'],['Adventure' 'Family' 'Science Fiction'],14199.0,"Everyone always knew that Max had a wild imagination, but no one believed that his wildest creations -- a boy raised by watchful great white sharks and a girl with the force of a volcano -- were real. Now, these two pint-sized action masters will show Max that even an ordinary kid has what it takes to be extraordinary.",2005-06-10,The Adventures of Sharkboy and Lavagirl
318,"['Zach Galifianakis' 'Salma Hayek' 'Antonio Banderas' 'Billy Bob Thornton'
 'Amy Sedaris']",['Chris Miller'],['rebel' 'small town' 'fairy tale' 'spin off' 'wild west' 'talking cat'],['Animation' 'Adventure' 'Comedy' 'Family'],417859.0,"Long before he even met Shrek, the notorious fighter, lover and outlaw Puss in Boots becomes a hero when he sets off on an adventure with the tough and street smart Kitty Softpaws and the mastermind Humpty Dumpty to save his town. This is the true story of The Cat, The Myth, The Legend... The Boots.",2011-10-28,Puss in Boots
319,"['Kelly Sheridan' 'Jessica Amlee' 'John DeSantis' 'Kathleen Barr'
 'Chantal Strand']",['Greg Richardson'],['flying horse' 'pegasus' 'princess' 'based on toy' 'ice skating'],['Animation' 'Family' 'Romance'],15906.0,"Princess Annika (Barbie) escapes the clutches of the evil wizard, explores the wonders of Cloud Kingdom, and teams up with a magnificent winged horse - who turns out to be her sister, Princess Brietta - to defeat the wizard and break the spells that imprisoned her family.",2005-10-04,Barbie and the Magic of Pegasus 3-D
320,['Jake Gyllenhaal' 'Rene Russo' 'Bill Paxton' 'Jamie McShane' 'Ann Cusack'],['Dan Gilroy'],"['journalism' 'underground' 'job interview' 'cynicism' 'psychopath'
 'sociopath' 'crime scene' 'psychological thriller'
 'los angeles, california' 'home invasion' 'stakeout' 'newsreel footage'
 'character study' 'neo-noir' 'ethics' 'stringer' 'police scanner'
 'news business']",['Crime' 'Drama' 'Thriller'],242582.0,"When Lou Bloom, desperate for work, muscles into the world of L.A. crime journalism, he blurs the line between observer and participant to become the star of his own story. Aiding him in his effort is Nina, a TV-news veteran.",2014-10-23,Nightcrawler
321,"['Wes Bentley' 'Rachel Nichols' 'Bathsheba Garnett ' 'Miranda Edwards'
 'Arnold Pinnock']",['Franck Khalfoun'],"['kidnapping' 'parking garage' 'basement garage' 'psychopath'
 'security guard' 'executive' 'christmas']",['Horror' 'Thriller'],13474.0,"Angela, a businesswoman, finds herself locked with a unhinged security guard in a parking garage after getting stuck working late on Christmas Eve.",2007-11-09,P2
322,"['Traci Lords' 'Sanaa Lathan' 'Matt Schulze' 'Kenny Johnson'
 'Stephen Dorff']",['Stephen Norrington'],"['martial arts' 'hero' 'vampire' 'supernatural' 'vampire hunter'
 'superhero' 'based on comic' 'sword fight' 'revenge' 'rivalry'
 'tragic hero' 'one man army' 'martial arts master' 'scientist'
 'super power' 'blade' 'secret headquarters' 'escapade' 'deadly'
 'master warrior' 'urban gothic' 'good versus evil']",['Horror' 'Action'],36647.0,"The Daywalker known as ""Blade"" - a half-vampire, half-mortal man - becomes the protector of humanity against an underground army of vampires.",1998-08-21,Blade
323,['Jennifer Connelly' 'Cara Buono' 'Eric Bana' 'Josh Lucas' 'Sam Elliott'],['Ang Lee'],"['california' 'san francisco, california' 'monster' 'general' 'gun' 'dna'
 'mutation' 'psychology' 'berkeley' 'transformation' 'president'
 'superhero' 'based on comic' 'golden gate bridge' 'doctor' 'fear'
 'scientist' 'dog' 'desert' 'anger' 'phone' 'military' 'super villain'
 'cell' 'superhuman strength' 'repressed memory' 'repression'
 'good versus evil']",['Science Fiction' 'Action'],1927.0,"Bruce Banner, a genetics researcher with a tragic past, suffers massive radiation exposure in his laboratory that causes him to transform into a raging green monster when he gets angry.",2003-06-19,Hulk
324,['Austin Abrams' 'Lili Reinhart' 'Sarah Jones' 'Bruce Altman' 'Meg Gibson'],['Richard Tanne'],[],['Drama' 'Romance'],621013.0,"When a hopelessly romantic high school senior falls for a mysterious new classmate, it sets them both on an unexpected journey that teaches them about love, loss, and most importantly themselves.",2020-08-21,Chemical Hearts
325,"['Eddie Marsan' 'Natalie Dormer' 'Naomi McDonald' 'Harvey Friedman'
 'Bryan Larkin']",['Reinhard Klooss'],[],['Animation' 'Family' 'Adventure' 'Comedy'],638134.0,"When Roger (a Robin Hood-esque, stray dog) and Belle (an elegant yet spoilt pet cat) are thrown together amidst the chaos of a robot take-over of their home city, they must push all their preconceptions aside in order to survive, as they embark on a high-stakes, action-packed adventure.",2019-11-08,Pets United
326,['Owen Wilson' 'Dan Stevens' 'Alice Eve' 'Skyler Gisondo' 'Robin Williams'],['Shawn Levy'],['night watchman' 'museum' 'natural history' 'smithsonian'],['Adventure' 'Comedy' 'Fantasy' 'Family'],181533.0,"When the magic powers of The Tablet of Ahkmenrah begin to die out, Larry Daley spans the globe, uniting favorite and new characters while embarking on an epic quest to save the magic before it is gone forever.",2014-12-17,Night at the Museum: Secret of the Tomb
327,"['Johnny Depp' 'Michael Gambon' 'Casper Van Dien' 'Christopher Walken'
 'Christina Ricci']",['Tim Burton'],['small town' 'steampunk' '19th century' 'headless horseman'],['Drama' 'Fantasy' 'Thriller' 'Mystery' 'Horror'],2668.0,New York detective Ichabod Crane is sent to Sleepy Hollow to investigate a series of mysterious deaths in which the victims are found beheaded. Locals believe the culprit to be none other than the legendary Headless Horseman.,1999-11-19,Sleepy Hollow
328,"['Dwayne Johnson' 'Ashley Judd' 'Stephen Merchant' 'Billy Crystal'
 'Chase Ellison']",['Michael Lembeck'],['fairy' 'ice hockey' 'tooth fairy' 'tooth' 'duringcreditsstinger' 'wings'],['Comedy' 'Family' 'Fantasy'],23023.0,"When minor-league hockey player Derek Thompson -- who has a penchant for knocking out his opponents' teeth every time he plays -- disillusions a fan, he is sentenced to a stint for one week as a bona fide, tutu-clad, real-life tooth fairy. Soon, Derek is inspired to rekindle his youthful dreams.",2010-01-14,Tooth Fairy
329,"['Chris Pratt' 'Jennifer Lawrence' 'Laurence Fishburne' 'Andy García'
 'Michael Sheen']",['Morten Tyldum'],"['android' 'asteroid' 'isolation' 'spacecraft' 'shower' 'automation'
 'hibernation' 'swimming pool' 'space' 'robot' 'space station' 'lying'
 'gravity' 'trapped in space' 'malfunction']",['Drama' 'Romance' 'Science Fiction'],274870.0,"A spacecraft traveling to a distant colony planet and transporting thousands of people has a malfunction in its sleep chambers. As a result, two passengers are awakened 90 years early.",2016-12-21,Passengers
330,"['Keith David' 'Abbie Gayle' 'Fabrizio Guido' 'Asjha Cooper'
 'Derek Roberts']",['Maritte Lee Go'],"['new orleans, louisiana' 'vampire' 'vampire hunter' 'woman director'
 'vampires']",['Horror' 'Thriller'],767504.0,"A teenage girl with self-esteem issues finds confidence in the most unlikely way, by spending her summer battling vampires that prey on New Orleans' disenfranchised with the help of her best friend, the boy she's always pined for, and a peculiar rich girl.",2021-10-01,Black as Night
331,"['Kelly Sheridan' 'Ian James Corlett' 'Garry Chalk' 'Andrea Martin'
 'David Kaye']",['Greg Richardson'],['based on toy'],['Animation' 'Family'],13283.0,"Barbie plays Rosella in this new musical film. Shipwrecked as a child, Rosella grows up on the island under the watchful eyes of her loving animal friends. The arrival of Prince Antonio leads Rosella and her furry pals to explore civilization and ultimately save the kingdom by uncovering a secret plot.",2007-09-17,Barbie as the Island Princess
332,"['Stephen Graham' 'Jason Flemyng' 'Áine Rose Daly' 'Izuka Hoyle'
 'Vinette Robinson']",['Philip Barantini'],"['depression' 'restaurant' 'chief' 'addiction' 'mental health' 'kitchen'
 'based on short film']",['Drama' 'Thriller'],807196.0,A head chef balances multiple personal and professional crises at a popular restaurant in London.,2021-07-05,Boiling Point
333,['Ed Harris' 'Zazie Beetz' 'Andy García' 'Abbie Cornish' 'Mare Winningham'],['Dean Devlin'],"['artificial intelligence' 'future' 'weather manipulation' 'murder'
 'space' 'end of the world' 'conspiracy' 'apocalypse' 'storm'
 'space station' 'space shuttle' 'catastrophe' 'global threat'
 'environmental disaster' 'overpopulated world']",['Action' 'Science Fiction' 'Thriller'],274855.0,"After an unprecedented series of natural disasters threatened the planet, the world's leaders came together to create an intricate network of satellites to control the global climate and keep everyone safe. But now, something has gone wrong: the system built to protect Earth is attacking it, and it becomes a race against the clock to uncover the real threat before a worldwide geostorm wipes out everything and everyone along with it.",2017-10-13,Geostorm
